Candidato;Coligação;Votos;
WILTON BELEM;PTC;1
ROSANGELA MECENAS;PSB;2
CABELUDO;PSB;3
KELLEN GOMES ROSAL;PSB;1
JEAN CARLOS;PV;4
PSB;PSB;1
PV;PV;1
PSDB;PSDB;8
PSD;PSD;1
BRANCO;;1
NULO;;3
BATISTA;PP;13
MARCIO DO SANTANA;PTB;18
NUBIA MOREIRA;PMDB;1
CLOVIS BORGES;PSC;24
PATRICK;PPS;1
BONECA;PPS;9
REGINA REIS;PSDC;7
PASTOR AUGUSTO;PSDC;2
DONA JOSA;PSB;3
GHARDELL BROTHER;PSB;9
RUBÃO;PV;8
CRENON;PSDB;7
DEZIM;PSDB;1
GOIANO;PSDB;7
IRMÃO MARCOS;PSDB;6
SEBASTIÃO PINHEIRO;PSDB;24
NEGUINHA;PSDB;12
DORIVAN;PROS;23
PSDC;PSDC;1
PTB;PTB;1
DUCA;PSD;25
PAULÃO;PROS;11
BAR;PSD;12
SINOMAR;PSD;24
LUCIA DE DEON;PT;19
TIA LUCIA;PTB;9
LUCIANA DE CALU;PTB;23
ELOI;PTB;2
RUI BELEZINHA;PTB;6
NEGO WILSON;PTB;9
GILSON CAVALCANTE;PTB;2
CLEDSON RODRIGUES;PTB;3
ZEZINHO DO ESPORTE;PMDB;4
ROSELIANE AMARAL;PPS;1
GUSTAVO;PRTB;1
DAMIANA;PSB;1
OSVALDO DO SÃO BENTO;PV;2
FRANCISCO DA VAN;PV;50
ZEQUINHA DA TABOCA;PV;1
EDIMILSON LOPES;PRP;7
JURACI BEZERRA;PRP;5
BIA;PPL;16
LUCIMAR;PPL;1
JACKELINE AVELINO;PSD;6
MANELIM DO AÇOUGUE;PSD;4
ALISSON ALMEIDA;PSD;8
SARI CARVALHO;PSD;7
JOSEVAN MACHADO;PSD;5
RENE CARTEIRO;PSD;3
MURILLO;PROS;1
ZÉ GABINA;PROS;23
PDT;PDT;1
PT;PT;4
PTB;PTB;7
PMDB;PMDB;1
PPS;PPS;1
PSB;PSB;1
PV;PV;2
PRP;PRP;2
PSD;PSD;4
GILENE LIMA;PT;6
FILADELFIO;PDT;26
ANDERSON MARINHO;PDT;5
BRANCO;;3
NULO;;13
MÁRCIA AZEVEDO;PRB;7
TONY ANDRADE;PSD;6
SULEIMA CRISTINA;PSD;4
PASTOR WESLEY;PSD;2
ABRAAO OLIVEIRA O CORUJINHA;PSD;1
CHIQUINHO VILA NOVA;PSD;2
NILZA DO POVO;PSD;1
JANJÃO;SD;1
PV;PV;12
PSDB;PSDB;7
PSD;PSD;2
BRANCO;;3
NULO;;5
GEOVANE DOS SANTOS;PRB;1
SARAH MOURÃO;PRB;3
TERCINO;PP;3
JOÃO JUSTINO;PDT;2
ANJINHO;PT;1
CLAUDIOMAR LEITE;PT;1
MIÚDO;PTB;3
MÁRIO PIMENTA;PTB;1
JEFFERSON LOPES;PMDB;2
GEYLSON;PMDB;2
CLAU MASCARENHAS;PSL;3
FERNANDO SHOCK;PTN;4
MANOEL AMORIM;PTN;1
JORGE DO GAS;PR;2
PROFESSOR SEBASTIÃO;PR;7
KENINHA;PR;1
YVES MICHEL;PR;1
MILENA AIRES;PR;2
ARGEMIRO;PR;6
PP;PP;2
PDT;PDT;1
PT;PT;1
PTB;PTB;2
PMDB;PMDB;1
DEM;DEM;1
PMN;PMN;1
ADELSON DA ELETROMOVEIS;PR;1
GAGUIM;PR;10
ANA GERALDA;PR;2
IVAN CASCA PRETA;PHS;3
DAS DORES;PMN;2
JOSÉ JÚNIO NETO DE CESÁRIO;PMN;1
FÁBIO TATU;PMN;1
ALEXANDRO RIBEIRO;PMN;50
CHARLES SOUZA;PMN;9
CARLÃO SILVA;PMN;1
HERNANE DURANTE;PMN;1
PROFESSORA TATÁ;PMB;1
WILTON BELEM;PTC;28
ROSANGELA MECENAS;PSB;6
JEAN CARLOS;PV;4
HENRIQUE DOS COMERCIÁRIOS;PV;2
PROF. ADAZIEL;PV;12
DJALMA ARAUJO;PV;1
TEN. SALMON PUGAS;PV;1
MARISA  GARÇONETE;PRP;2
JOÃO PAULO MAYA;PRP;2
NAILDES CERQUEIRA;PSDB;1
ADAEL;PSDB;15
RONALDO DO CAMPO;PEN;1
ZÉ FAROFA;PPL;3
TINA AIRES;PPL;1
WILLSON ROCHA;PPL;1
ALCIDES SERPA;PSD;1
PASTOR SILDOMAR;PSC;1
MARCILIO PARENTE;PR;3
PROFESSOR SEBASTIÃO;PR;1
MILENA AIRES;PR;1
ADELSON DA ELETROMOVEIS;PR;3
HERNANE DURANTE;PMN;3
PROFESSORA VÂNIA;PMN;1
WILTON BELEM;PTC;1
ROSANGELA MECENAS;PSB;3
CABELUDO;PSB;2
JEAN CARLOS;PV;1
PROF. ADAZIEL;PV;1
ROSY AGENTE DE SAÚDE;PV;1
JOAO DUARTE;PV;1
TEN. SALMON PUGAS;PV;3
SARGENTO WADSON;PV;1
MARILVAN BONIFÁCIO;PV;1
MARISA  GARÇONETE;PRP;1
JOÃO PAULO MAYA;PRP;1
ARAÍLDES DA EDUCAÇÃO;PSDB;1
MARQUINHOS;PSDB;1
VITA PARRIÃO;PSDB;1
JOAQUIM DO LUZIMANGUES;PSDB;5
ADAEL;PSDB;4
RONALDO DO CAMPO;PEN;5
WILLSON ROCHA;PPL;3
TONY ANDRADE;PSD;5
CHIQUINHO VILA NOVA;PSD;1
NILZA DO POVO;PSD;4
PROFESSOR WILLIAM;PSD;1
JANJÃO;SD;1
THIAGO ALVES;PROS;2
SUELI DA ESCOLA BRASIL;PR;1
RAIMUNDO ALVES;DEM;2
MARCELO ALESSANDRO;PSDC;2
DAS DORES;PMN;1
JOSÉ JÚNIO NETO DE CESÁRIO;PMN;3
FÁBIO TATU;PMN;2
CHARLES SOUZA;PMN;6
CARLÃO SILVA;PMN;1
GAGUIM;PR;5
DR. HELDER;PR;1
PDT;PDT;1
PTN;PTN;1
PV;PV;5
PSDB;PSDB;6
NULO;;6
GEOVANE DOS SANTOS;PRB;12
NEGA KABULOSA;PRB;2
SARAH MOURÃO;PRB;1
TERCINO;PP;4
PROFESSOR ADAILTO;PT;1
CHICO SILVA;PT;2
CLAUDIOMAR LEITE;PT;1
MIÚDO;PTB;31
ZOIM;PTB;1
JEFFERSON LOPES;PMDB;10
JUSTINO TAVARES;PMDB;6
GEYLSON;PMDB;4
CLAU MASCARENHAS;PSL;2
GILIAN FRAGA;PTN;7
LEONAN MENDONÇA;PTN;1
FERNANDO SHOCK;PTN;2
IRMÃO JANES CLEITON;PTN;2
BRANCO;;3
NULO;;3
MARCIO DO SANTANA;PTB;4
ADELMAN;PTB;37
LINA;PPS;1
PAULÃO;PROS;3
BONECA;PPS;2
WEDER;PPS;18
PEZÃO;PSDC;2
DONA JOSA;PSB;1
RUBÃO;PV;4
KITA;PV;18
NEGUINHA;PSDB;1
GILSON;PSDB;17
EVA;PSD;1
BAR;PSD;2
JANILTON;PSD;19
MARTA;PSD;5
NATALINA;PSD;32
DUCA;PSD;2
ROSINHA;PROS;33
PSD;PSD;6
PSDB;PSDB;9
PV;PV;2
PTB;PTB;1
PP;PP;2
PATRICK;PPS;2
NULO;;1
PIEM;PP;2
CLEONE;PP;10
CIMAZIM;PDT;18
ELIAS DO MATÃO;PTB;1
IRMÃO DENILSON;SD;10
NAGILA;PSL;3
ROSIRENE;PR;1
TOMAZ;PR;20
CLEOMAR;PR;21
RAIMUNDIM;PR;3
SIDELVINO;PR;15
BATISTA;DEM;9
ARISTEU;PMN;16
RAFAEL;PSB;6
PROFESSORA LADISMAR;PSDB;10
CARLOS RAMOS;PEN;10
WILSON ANDRADE;PSD;23
PROFESSOR GUIOMAR;PSD;7
PAULINHO;SD;5
NILDO GOMES;SD;21
SD;SD;2
PSDB;PSDB;1
DEM;DEM;2
PR;PR;1
PMDB;PMDB;2
CELICE;PMDB;16
DUCA;PSD;31
DORIVAN;PROS;31
ROSINHA;PROS;1
PAULÃO;PROS;5
PSDB;PSDB;2
PSD;PSD;3
BRANCO;;1
NEGUINHA;PSDB;15
BATISTA;PP;9
MARCIO DO SANTANA;PTB;24
ADELMAN;PTB;1
CLOVIS BORGES;PSC;18
LINA;PPS;2
PATRICK;PPS;6
BONECA;PPS;4
REGINA REIS;PSDC;8
PASTOR AUGUSTO;PSDC;1
PEZÃO;PSDC;1
GHARDELL BROTHER;PSB;13
RUBÃO;PV;7
CRENON;PSDB;9
GOIANO;PSDB;6
IRMÃO MARCOS;PSDB;2
SEBASTIÃO PINHEIRO;PSDB;14
SINOMAR;PSD;29
BAR;PSD;6
PSB;PSB;1
PR;PR;1
PTB;PTB;1
NULO;;3
MARIA DO PASTOR NOE;PTB;3
NEY PAIVA;PTB;12
RENY CAPOEIRA;PSL;4
MARQUIM NOBRE;PTN;28
MARLENE AIRES;DEM;7
MANOEL DO POVO;PSDC;1
RAUBER AIRES;PSDC;5
IRACY AMARAL;PRTB;2
ADALBERTO RAMALHO;PROS;13
PSB;PSB;4
PEN;PEN;1
PSD;PSD;2
BRANCO;;2
NULO;;4
WAISTER SILVA;PSB;6
EDSON GLEIBER;PSB;4
IRMAO VALTERSON;PSB;3
ECINEIS ALENCAR;PSB;1
EDINA NUNES;PSB;16
LUZO PIRES;PEN;7
PRETINHO;PEN;23
PAJE;PSD;2
TAYANE;PSD;5
GILMAR MANE JOÃO;PSD;1
EDUARDO DA MALHADINHA;PSD;1
NETO LOPES;SD;5
LINDOMAR DA SORVETEIRA;SD;13
MEIRE VANIA DAVID;PT;8
TADEU GUILHERME;PT;7
LUCIANO  RURAL;PRB;4
DEM;DEM;1
PTN;PTN;1
NETO DA AUTO ELETRICA;PTC;10
PDT;PDT;1
PT;PT;1
PMDB;PMDB;1
PSL;PSL;2
ZÉ VINCETE;PSDB;2
PR;PR;1
PSB;PSB;1
PV;PV;6
PSDB;PSDB;5
PPL;PPL;1
PSD;PSD;1
BRANCO;;2
NULO;;3
SARAH MOURÃO;PRB;1
TERCINO;PP;1
CHICO SILVA;PT;2
NILTONPIAL;PT;5
PROF. EUCIENE;PT;1
MIÚDO;PTB;9
JURACY GALVÃO;PTB;1
JEFFERSON LOPES;PMDB;1
GEYLSON;PMDB;8
CLAU MASCARENHAS;PSL;2
FIRMINO ROCHA;PSL;28
PAULO DA FARMACIA;PSL;2
MANOEL AMORIM;PTN;5
IRMÃO JANES CLEITON;PTN;3
PASTOR SILDOMAR;PSC;2
JORGE DO GAS;PR;2
PROFESSOR SEBASTIÃO;PR;3
PROFESSOR RONALDO;PR;2
YVES MICHEL;PR;2
MILENA AIRES;PR;2
ARGEMIRO;PR;4
ADELSON DA ELETROMOVEIS;PR;6
GAGUIM;PR;2
ANA GERALDA;PR;1
RAIMUNDO ALVES;DEM;2
IVAN CASCA PRETA;PHS;4
GILSON PINTURAS;PMN;1
ALEXANDRO RIBEIRO;PMN;2
CHARLES SOUZA;PMN;13
CARLÃO SILVA;PMN;1
MEIRE CRISTINE;PMN;1
PROFESSORA VÂNIA;PMN;4
REGINA;PMB;1
ALY GOMES;PMB;3
WILTON BELEM;PTC;1
ROSANGELA MECENAS;PSB;2
CABELUDO;PSB;1
JEAN CARLOS;PV;1
HENRIQUE DOS COMERCIÁRIOS;PV;1
PROF. ADAZIEL;PV;1
ESTRELINHA;PV;1
DJALMA ARAUJO;PV;36
JOAO DUARTE;PV;4
TEN. SALMON PUGAS;PV;16
OSMANO;PV;1
JOÃO PAULO MAYA;PRP;3
ARAÍLDES DA EDUCAÇÃO;PSDB;1
VITA PARRIÃO;PSDB;5
ADAEL;PSDB;7
RONALDO DO CAMPO;PEN;1
JOÃO OREIA;PPL;1
TONY ANDRADE;PSD;13
SULEIMA CRISTINA;PSD;1
ADELSON MECANICO;PSD;1
PASTOR WESLEY;PSD;7
RUI PEREIRA;SD;2
THIAGO ALVES;PROS;1
JACKSON FONSECA;PSD;1
PROFESSOR WILLIAM;PSD;3
JANJÃO;SD;2
ADELSON DA ELETROMOVEIS;PR;2
GAGUIM;PR;2
DR. HELDER;PR;3
PROFESSORA ZULMIRA;DEM;3
MARCELO ALESSANDRO;PSDC;2
DAS DORES;PMN;2
JOSÉ JÚNIO NETO DE CESÁRIO;PMN;2
CHARLES SOUZA;PMN;1
CARLÃO SILVA;PMN;1
HERNANE DURANTE;PMN;1
PROFESSORA VÂNIA;PMN;2
PROFESSORA TATÁ;PMB;1
ROSANGELA MECENAS;PSB;1
JEAN CARLOS;PV;1
HENRIQUE DOS COMERCIÁRIOS;PV;6
PROF. ADAZIEL;PV;2
JORGE DO GAS;PR;6
PROFESSOR SEBASTIÃO;PR;3
KENINHA;PR;3
PROFESSOR RONALDO;PR;1
YVES MICHEL;PR;2
ARGEMIRO;PR;3
PP;PP;1
PT;PT;1
PTN;PTN;1
PPS;PPS;1
PMN;PMN;1
PV;PV;5
PSDB;PSDB;4
PEN;PEN;1
PPL;PPL;1
PSD;PSD;3
BRANCO;;4
NULO;;8
GEOVANE DOS SANTOS;PRB;5
NEGA KABULOSA;PRB;5
SARAH MOURÃO;PRB;5
VAL CABELEIREIRO;PRB;1
TERCINO;PP;10
PROFESSOR ADAILTO;PT;3
CHICO SILVA;PT;12
CLAUDIOMAR LEITE;PT;1
PROF. EUCIENE;PT;1
MIÚDO;PTB;28
MÁRIO PIMENTA;PTB;1
JEFFERSON LOPES;PMDB;11
JUSTINO TAVARES;PMDB;1
GEYLSON;PMDB;7
CLAU MASCARENHAS;PSL;5
FIRMINO ROCHA;PSL;2
GILIAN FRAGA;PTN;9
FERNANDO SHOCK;PTN;18
MANOEL AMORIM;PTN;1
IRMÃO JANES CLEITON;PTN;9
PRYSCILA FERNANDA;PTN;1
PASTOR SILDOMAR;PSC;1
MARCILIO PARENTE;PR;1
ESTRELINHA;PV;2
DJALMA ARAUJO;PV;1
RAFAEL DA DEFENSORIA;PV;1
MARISA  GARÇONETE;PRP;1
JOÃO PAULO MAYA;PRP;4
ARAÍLDES DA EDUCAÇÃO;PSDB;2
NAILDES CERQUEIRA;PSDB;1
VALDINEI;PSDB;1
MARQUINHOS;PSDB;2
VITA PARRIÃO;PSDB;3
ADAEL;PSDB;6
RONALDO DO CAMPO;PEN;15
WILLSON ROCHA;PPL;1
ALCIDES SERPA;PSD;2
TONY ANDRADE;PSD;10
SULEIMA CRISTINA;PSD;4
CHIQUINHO VILA NOVA;PSD;2
NILZA DO POVO;PSD;3
NILZA DO POVO;PSD;2
RUI PEREIRA;SD;1
JANJÃO;SD;2
THIAGO ALVES;PROS;1
JOÃO JUSTINO;PDT;3
CHICO SILVA;PT;4
JAIME PEREIRA;PT;1
PROFESSORA ALAIDE;PT;1
MIÚDO;PTB;7
JEFFERSON LOPES;PMDB;4
JUSTINO TAVARES;PMDB;2
GEYLSON;PMDB;2
CLAU MASCARENHAS;PSL;3
FIRMINO ROCHA;PSL;2
FERNANDO SHOCK;PTN;5
IRMÃO JANES CLEITON;PTN;2
PROFESSOR SEBASTIÃO;PR;2
PROFESSOR RONALDO;PR;2
YVES MICHEL;PR;4
ARGEMIRO;PR;6
ADELSON DA ELETROMOVEIS;PR;4
GAGUIM;PR;4
ANA GERALDA;PR;1
SUELI DA ESCOLA BRASIL;PR;1
RAIMUNDO ALVES;DEM;1
DAS DORES;PMN;2
JOSÉ JÚNIO NETO DE CESÁRIO;PMN;7
FÁBIO TATU;PMN;1
ALEXANDRO RIBEIRO;PMN;1
CHARLES SOUZA;PMN;1
PROFESSORA VÂNIA;PMN;1
ROSANGELA MECENAS;PSB;1
CABELUDO;PSB;2
JEAN CARLOS;PV;10
HENRIQUE DOS COMERCIÁRIOS;PV;6
PROF. ADAZIEL;PV;2
JOAO DUARTE;PV;1
TEN. SALMON PUGAS;PV;2
SANDRA SULINO;PV;3
MARISA  GARÇONETE;PRP;4
PTB;PTB;1
PSC;PSC;1
PV;PV;5
PSDB;PSDB;3
BRANCO;;2
NULO;;8
GEOVANE DOS SANTOS;PRB;1
SARAH MOURÃO;PRB;1
VAL CABELEIREIRO;PRB;2
TERCINO;PP;3
JOÃO PAULO MAYA;PRP;4
ARAÍLDES DA EDUCAÇÃO;PSDB;3
ZÉ VINCETE;PSDB;1
MARQUINHOS;PSDB;1
VITA PARRIÃO;PSDB;2
ADAEL;PSDB;34
RONALDO DO CAMPO;PEN;1
JOÃO OREIA;PPL;1
TONY ANDRADE;PSD;7
SULEIMA CRISTINA;PSD;1
PROFESSOR REZENDE;PSD;1
ADELSON MECANICO;PSD;1
CHIQUINHO VILA NOVA;PSD;3
DJALMA ARAUJO;PV;4
LOURIVAL AGENTE DE SAUDE;PV;2
RAFAEL DA DEFENSORIA;PV;1
TEN. SALMON PUGAS;PV;2
JOÃO PAULO MAYA;PRP;3
MARQUINHOS;PSDB;5
PASTOR ELIAS;PSDB;3
VITA PARRIÃO;PSDB;1
ADAEL;PSDB;11
RONALDO DO CAMPO;PEN;1
ZÉ FAROFA;PPL;1
JOÃO OREIA;PPL;2
ALCIDES SERPA;PSD;3
TONY ANDRADE;PSD;14
SULEIMA CRISTINA;PSD;11
PROFESSOR REZENDE;PSD;1
PASTOR WESLEY;PSD;2
JACKSON FONSECA;PSD;4
PROFESSORA ZENILDE;SD;1
RUI PEREIRA;SD;1
FERNANDA FERREIRA;SD;3
JANJÃO;SD;2
ZOIM;PTB;2
JEFFERSON LOPES;PMDB;4
GEYLSON;PMDB;6
CLAU MASCARENHAS;PSL;3
FIRMINO ROCHA;PSL;2
PAULO DA FARMACIA;PSL;1
FERNANDO SHOCK;PTN;1
MANOEL AMORIM;PTN;3
IRMÃO JANES CLEITON;PTN;13
PRYSCILA FERNANDA;PTN;4
PASTOR SILDOMAR;PSC;3
JORGE DO GAS;PR;6
PROFESSOR SEBASTIÃO;PR;15
KENINHA;PR;1
PROFESSOR RONALDO;PR;9
YVES MICHEL;PR;2
PP;PP;1
PDT;PDT;2
PR;PR;1
PPS;PPS;1
PV;PV;4
PSDB;PSDB;6
BRANCO;;3
NULO;;15
GEOVANE DOS SANTOS;PRB;2
NEGA KABULOSA;PRB;1
SARAH MOURÃO;PRB;1
TERCINO;PP;1
AUREA PAULA;PDT;3
JOÃO JUSTINO;PDT;2
CHICO SILVA;PT;4
MIÚDO;PTB;25
JURACY GALVÃO;PTB;1
GUILHERME SIE;PTB;1
MILENA AIRES;PR;3
ARGEMIRO;PR;4
ADELSON DA ELETROMOVEIS;PR;10
GAGUIM;PR;5
ANA GERALDA;PR;1
RAIMUNDO ALVES;DEM;1
PROFESSORA ZULMIRA;DEM;1
MARCELO ALESSANDRO;PSDC;1
IVAN CASCA PRETA;PHS;7
DAS DORES;PMN;2
JOSÉ JÚNIO NETO DE CESÁRIO;PMN;12
FÁBIO TATU;PMN;9
ALEXANDRO RIBEIRO;PMN;19
CHARLES SOUZA;PMN;8
CARLÃO SILVA;PMN;3
HERNANE DURANTE;PMN;2
PROFESSORA VÂNIA;PMN;1
PROFª. GISELE;PMB;1
PROFESSORA TATÁ;PMB;1
WILTON BELEM;PTC;4
ROSANGELA MECENAS;PSB;5
CABELUDO;PSB;1
JEAN CARLOS;PV;14
HENRIQUE DOS COMERCIÁRIOS;PV;2
ESTRELINHA;PV;2
ARGEMIRO;PR;3
PRB;PRB;1
PP;PP;1
PDT;PDT;1
PHS;PHS;1
PMN;PMN;3
PTC;PTC;1
PV;PV;8
PSDB;PSDB;14
PSD;PSD;1
BRANCO;;5
NULO;;3
ADELSON DA ELETROMOVEIS;PR;4
GAGUIM;PR;5
TEN.ODONEL LIRA;PRTB;1
IVAN CASCA PRETA;PHS;13
DAS DORES;PMN;1
ALEXANDRO RIBEIRO;PMN;100
CHARLES SOUZA;PMN;17
WILTON BELEM;PTC;39
ROSANGELA MECENAS;PSB;5
JEAN CARLOS;PV;8
HENRIQUE DOS COMERCIÁRIOS;PV;1
PROF. ADAZIEL;PV;19
TEN. SALMON PUGAS;PV;3
OSMANO;PV;1
MARINA FERREIRA;PRP;4
ARAÍLDES DA EDUCAÇÃO;PSDB;3
NAILDES CERQUEIRA;PSDB;1
PASTOR ELIAS;PSDB;1
VITA PARRIÃO;PSDB;2
ADAEL;PSDB;7
RONALDO DO CAMPO;PEN;1
TINA AIRES;PPL;2
ALCIDES SERPA;PSD;3
TONY ANDRADE;PSD;8
SULEIMA CRISTINA;PSD;7
PASTOR WESLEY;PSD;2
CHIQUINHO VILA NOVA;PSD;1
PROFESSORA ZENILDE;SD;1
JANJÃO;SD;1
GEOVANE DOS SANTOS;PRB;1
SARAH MOURÃO;PRB;2
TERCINO;PP;1
JOÃO JUSTINO;PDT;2
JAIME PEREIRA;PT;1
MIÚDO;PTB;6
JEFFERSON LOPES;PMDB;2
GEYLSON;PMDB;2
CLAU MASCARENHAS;PSL;3
FIRMINO ROCHA;PSL;5
GILIAN FRAGA;PTN;1
FERNANDO SHOCK;PTN;8
MANOEL AMORIM;PTN;3
IRMÃO JANES CLEITON;PTN;2
PASTOR SILDOMAR;PSC;2
PROFESSOR SEBASTIÃO;PR;7
PROFESSOR RONALDO;PR;1
YVES MICHEL;PR;5
MILENA AIRES;PR;1
PV;PV;2
PRP;PRP;1
PSD;PSD;6
BRANCO;;1
NULO;;5
DELMICIO DIAS;PT;20
DRIKA MIRANDA;PT;6
EDENILSON AVELINO;PT;1
RUI BELEZINHA;PTB;2
NEGO WILSON;PTB;3
GILSON CAVALCANTE;PTB;1
VALDIVINO;PSL;1
ISMAR COELHO;PSB;1
VANDERLEI DO BARRERINHA;PV;46
VAL;PV;2
ZEQUINHA DA TABOCA;PV;13
IRONILDO;PSD;1
PEDRO DA SAÚDE;PSD;49
ADAIL COÊLHO;PSD;1
ALISSON ALMEIDA;PSD;4
SARI CARVALHO;PSD;1
JOSEVAN MACHADO;PSD;12
PR;PR;2
PMDB;PMDB;1
PTB;PTB;4
MURILLO;PROS;2
PDT;PDT;1
PT;PT;2
PSDB;PSDB;3
PEN;PEN;1
BRANCO;;1
NULO;;2
NEGA KABULOSA;PRB;1
CHIQUINHO VILA NOVA;PSD;3
PROFESSOR ADAILTO;PT;2
MIÚDO;PTB;4
JEFFERSON LOPES;PMDB;44
GEYLSON;PMDB;1
FIRMINO ROCHA;PSL;1
FERNANDO SHOCK;PTN;2
MANOEL AMORIM;PTN;1
YVES MICHEL;PR;2
ADELSON DA ELETROMOVEIS;PR;9
GAGUIM;PR;1
RAIMUNDO ALVES;DEM;1
MARCELO ALESSANDRO;PSDC;1
PIM JUNIOR;PV;1
JOAQUIM DO LUZIMANGUES;PSDB;2
RONALDO DO CAMPO;PEN;2
PV;PV;5
PMN;PMN;1
PSL;PSL;1
PMDB;PMDB;4
PDT;PDT;1
TERCINO;PP;2
BRANCO;;2
NULO;;3
LUCIANO  RURAL;PRB;2
UBIRATAN;PDT;2
TADEU GUILHERME;PT;10
MEIRE VANIA DAVID;PT;4
NEY PAIVA;PTB;7
RENY CAPOEIRA;PSL;7
MARQUIM NOBRE;PTN;21
NATALIA;PPS;2
MARLENE AIRES;DEM;6
MANOEL DO POVO;PSDC;2
RAUBER AIRES;PSDC;2
IRACY AMARAL;PRTB;4
NETO DA AUTO ELETRICA;PTC;11
WAISTER SILVA;PSB;9
EDSON GLEIBER;PSB;2
IRMAO VALTERSON;PSB;5
EDINA NUNES;PSB;7
LUZO PIRES;PEN;4
PRETINHO;PEN;24
PAJE;PSD;2
TAYANE;PSD;10
GILMAR MANE JOÃO;PSD;1
NETO LOPES;SD;2
LINDOMAR DA SORVETEIRA;SD;12
ADALBERTO RAMALHO;PROS;15
PSD;PSD;3
PEN;PEN;2
PSB;PSB;3
DEM;DEM;1
PDT;PDT;2
PT;PT;1
CHIQUINHO VILA NOVA;PSD;1
NILZA DO POVO;PSD;5
JANJÃO;SD;2
THIAGO ALVES;PROS;1
HENRIQUE DOS COMERCIÁRIOS;PV;5
TEN. SALMON PUGAS;PV;1
OSMANO;PV;1
MARILVAN BONIFÁCIO;PV;3
JOÃO PAULO MAYA;PRP;3
ARAÍLDES DA EDUCAÇÃO;PSDB;2
PRB;PRB;2
PDT;PDT;1
PTB;PTB;1
PMDB;PMDB;2
PSL;PSL;1
PV;PV;4
PSDB;PSDB;2
PEN;PEN;1
BRANCO;;4
NULO;;4
GEOVANE DOS SANTOS;PRB;8
NEGA KABULOSA;PRB;4
SARAH MOURÃO;PRB;4
TERCINO;PP;3
PROFESSOR ADAILTO;PT;1
CHICO SILVA;PT;3
MIÚDO;PTB;20
JURACY GALVÃO;PTB;1
JEFFERSON LOPES;PMDB;5
JUSTINO TAVARES;PMDB;2
GEYLSON;PMDB;1
CLAU MASCARENHAS;PSL;1
GILIAN FRAGA;PTN;9
FERNANDO SHOCK;PTN;6
MANOEL AMORIM;PTN;1
IRMÃO JANES CLEITON;PTN;3
MARCILIO PARENTE;PR;2
JORGE DO GAS;PR;1
PROFESSOR SEBASTIÃO;PR;3
YVES MICHEL;PR;2
MILENA AIRES;PR;3
ADELSON DA ELETROMOVEIS;PR;3
GAGUIM;PR;4
DR. HELDER;PR;3
RAIMUNDO ALVES;DEM;3
MARCELO ALESSANDRO;PSDC;1
IVAN CASCA PRETA;PHS;3
JOSÉ JÚNIO NETO DE CESÁRIO;PMN;1
FÁBIO TATU;PMN;1
CHARLES SOUZA;PMN;5
PROFESSORA VÂNIA;PMN;2
WILTON BELEM;PTC;2
ROSANGELA MECENAS;PSB;4
CABELUDO;PSB;1
JEAN CARLOS;PV;1
NAILDES CERQUEIRA;PSDB;1
VITA PARRIÃO;PSDB;1
JOAQUIM DO LUZIMANGUES;PSDB;5
ADAEL;PSDB;6
RONALDO DO CAMPO;PEN;6
ALCIDES SERPA;PSD;1
TONY ANDRADE;PSD;11
SULEIMA CRISTINA;PSD;2
GEOVANE DOS SANTOS;PRB;1
SARAH MOURÃO;PRB;1
TERCINO;PP;6
JOÃO JUSTINO;PDT;13
CHICO SILVA;PT;1
TONY ANDRADE;PSD;6
MIÚDO;PTB;2
MÁRIO PIMENTA;PTB;2
MANOEL AMORIM;PTN;1
MAGUIM;PSC;1
RAIMUNDO ALVES;DEM;3
IVAN CASCA PRETA;PHS;2
DAS DORES;PMN;1
CHARLES SOUZA;PMN;4
JEAN CARLOS;PV;3
PROF. ADAZIEL;PV;3
RONALDO DO CAMPO;PEN;1
ALCIDES SERPA;PSD;15
BRANCO;;8
PSDB;PSDB;2
PV;PV;3
PDT;PDT;1
NILTONPIAL;PT;1
TEN. SALMON PUGAS;PV;13
MARILVAN BONIFÁCIO;PV;2
SANDRA SULINO;PV;1
JOÃO PAULO MAYA;PRP;6
NAILDES CERQUEIRA;PSDB;4
ZÉ VINCETE;PSDB;5
VITA PARRIÃO;PSDB;13
ADAEL;PSDB;7
JOÃO OREIA;PPL;12
WILLSON ROCHA;PPL;3
ALCIDES SERPA;PSD;4
TONY ANDRADE;PSD;10
SULEIMA CRISTINA;PSD;2
JACKSON FONSECA;PSD;1
PROFESSOR WILLIAM;PSD;1
RUI PEREIRA;SD;1
THIAGO ALVES;PROS;10
PP;PP;1
PDT;PDT;1
PTB;PTB;1
PV;PV;1
NULO;;6
NEGA KABULOSA;PRB;1
SARAH MOURÃO;PRB;1
VAL CABELEIREIRO;PRB;2
TERCINO;PP;4
JOÃO JUSTINO;PDT;1
ANJINHO;PT;2
JAIME PEREIRA;PT;1
PROFESSORA ALAIDE;PT;3
MIÚDO;PTB;18
JEFFERSON LOPES;PMDB;5
GEYLSON;PMDB;4
CLAU MASCARENHAS;PSL;6
FIRMINO ROCHA;PSL;3
FERNANDO SHOCK;PTN;1
MANOEL AMORIM;PTN;10
IRMÃO JANES CLEITON;PTN;2
PASTOR SILDOMAR;PSC;1
CAROL DO LUZIMANGUES;PSC;1
MARCILIO PARENTE;PR;3
JORGE DO GAS;PR;1
